id,ACTION
227,0.925523128625221
228,0.9845295703533338
229,0.997927515958088
230,0.9772150551697272
231,0.9762028307955997
232,0.9737074485738493
233,0.9265562815503331
234,0.01116877538665984
235,0.858373856746099
236,0.9546517811943835
237,0.9297805134894264
238,0.9108084315066136
239,0.8841277257042119
240,0.9925352471450297
241,0.9695088833723984
242,0.09900632091673726
243,0.7355618041605706
244,0.965285921580151
245,0.9760544333464822
246,0.9834751784983822
247,0.9869314394995741
248,0.9418305178842494
249,0.9338046138390709
250,0.9880735632548756
251,0.9927375979608432
252,0.7954127214288981
253,0.9997962962962963
254,0.9997999999999999
255,0.9984621167161226
256,0.9178861335456469
257,0.9976143233125375
258,0.9157805264189365
259,0.9289406303672808
260,0.9970575280850131
261,0.9699495383968857
262,0.9616969677143821
263,0.9972431512575145
264,0.9964939991560172
265,0.9974224188373394
266,0.973566078021082
267,0.4818501412397345
268,0.9945060081365864
269,0.7725919493790336
270,0.9910052861232291
271,0.9745510756397581
272,0.9934036737772033
273,0.9747298722243408
274,0.19116412290046303
275,0.9952534317054377
276,0.9530026323799669
277,0.9947538596514256
278,0.9985379629629629
279,0.8788474038558579
280,0.2805878054584036
281,0.9980593257026451
282,0.9834347310685776
283,0.678892985521703
284,0.8873783292193754
285,0.9904839252655935
286,0.9437409381567413
287,0.9912527120301671
288,0.9953891480505299
289,0.9930031475539168
290,0.9983890855040061
291,0.12279742878005212
292,0.5531007404832672
293,0.9921462364642014
294,0.9652654825288823
295,0.9724127202642944
296,0.5052623399059722
297,0.19889403130402514
298,0.9049517352548981
299,0.3001325418930591
300,0.9811792928925981
301,0.8102470871336235
302,0.9988922529248744
303,0.7805532184904568
304,0.8552294345033836
305,0.9868835708199607
306,0.9790600423836903
307,0.9818505468893315
308,0.9992000000000001
309,0.9480290898050856
310,0.98130903794027
311,0.9911815279491751
312,0.9949240938427262
313,0.9843065363781902
314,0.9962679137774875
315,0.9998965253182732
316,0.9979127937059814
317,0.705064212704557
318,0.9940978647859352
319,0.16348400382115158
320,0.9764273651516134
321,0.9878345665748758
322,0.7045904024683106
323,0.9969959357941623
324,0.9525478208539003
325,0.8553215034442974
326,0.7910803835742051
327,0.9638012176256618
328,0.9919821422234483
329,0.9959907397918284
330,0.9913196951591995
331,0.9986316819152369
332,0.9735176517794002
333,0.9895012430538344
334,0.9281730762784961
335,0.9955094953533323
336,0.920113216239779
337,0.9992561688311687
338,0.9762226480440636
339,0.9875069800071589
340,0.9916254361417022
341,0.9663273338536981
342,0.9500764622577276
343,0.9435860087466692
344,0.9970387100452
345,0.9804898989623526
346,0.989974830329458
347,0.9848760675413563
348,0.9935442433023807
349,0.9917833097585553
350,0.765380509943906
351,0.9173080059239898
352,0.9897130611292563
353,0.9652914391121519
354,0.770342474849993
355,0.9358162561210178
356,0.9911546119905289
357,0.9747043115954046
358,0.9993537675606642
359,0.9348292546110868
360,0.7472007997423924
361,0.6821781431421439
362,0.8762027464563731
363,0.9261712725181536
364,0.9584437177537077
365,0.9980125743357408
366,0.9969609448412687
367,0.9921283767750297
368,0.99871744477474
369,0.9685669192961889
370,0.9777582606179763
371,0.9842691874509492
372,0.9971492029596611
373,0.48922195911629457
374,0.4193728729112909
375,0.9600725808716227
376,0.9974742274051638
377,0.8390410209130303
378,0.9987933128373578
379,0.9981892558448775
380,0.8626519224673808
381,0.9764337389779262
382,0.99196967643293
383,0.9907186069008738
384,0.9762923075953406
385,0.9751425824175824
386,0.9620016798306595
387,0.3231325179897274
388,0.9849181042081653
389,0.9821491440511502
390,0.9985838542135698
391,0.8420408616210381
392,0.9588129071637618
393,0.970233749116561
394,0.9899003690997936
395,0.9672088804047589
396,0.963250736058118
397,0.9984404738230418
398,0.9478951391311264
399,0.9947326160883261
400,0.9866442221993692
401,0.9941603604924468
402,0.9727911281365768
403,0.9408211236800189
404,0.9357713763219447
405,0.990910031725648
406,0.9923343964957132
407,0.8778557403096392
408,0.9966652153500885
409,0.9908059839877458
410,0.9997500753353912
411,0.9970174416207497
412,0.8508697804842528
413,0.8967272982498227
414,0.9899552261361579
415,0.9921143727282958
416,0.8992603989106024
417,0.9985457807118255
418,0.9993333333333333
419,0.973119336520246
420,0.9869841729070805
421,0.9662425508935912
422,0.9786802616577063
423,0.9941958972375828
424,0.9207680615299811
425,0.9941780251008915
426,0.9466880977152957
427,0.9814183724708073
428,0.9809608301168442
429,0.9759826622537262
430,0.9958824399492322
431,0.9940367224092033
432,0.9946295844298769
433,0.9685118341693677
434,0.9555875121779601
435,0.8078998412722277
436,0.9965760209083231
437,0.996266134600618
438,0.01260488064078151
439,0.9871224025974026
440,0.23204213597491152
441,0.985492553747969
442,0.998602785109231
443,0.9816994800473852
444,0.9981905054446487
445,0.9227457050800748
446,0.9914815419547411
447,0.9472229001700155
448,0.9941984649518654
449,0.974593036384585
450,0.9354741536415507
451,0.9241812624520346
452,0.9815269409621623
453,0.9921910727948305
454,0.9583925867636188
455,0.99179297477246
456,0.98658008311243806
457,0.9982785378756758
458,0.9983699633699633
459,1
460,0.8033966398192732
461,0.960890594088681
462,1
463,0.9840529177792909
464,0.9941826896104182
465,0.9660301687283763
466,0.9917581610481617
467,0.7773649451007997
468,0.9945677347344014
469,0.9895865900598269
470,0.9602074582821957
471,0.9764699421742731
472,0.989767365377721
473,0.9940417294845038
474,0.9453634231470406
475,0.9169976068859842
476,0.9871611182584276
477,0.9878989971453541
478,0.9310914661740924
479,0.9998706048205336
480,1
481,0.9991477272727273
482,0.9252948803090136
483,0.9947828434701436
484,0.7435356268677705
485,0.9498024538544861
486,0.34276250790974666
487,0.9661416370145924
488,0.9752773597056605
489,0.9976980056980057
490,0.9777626587545116
491,0.987671936533799
492,0.9955660124410125
493,0.9969786584046846
494,0.9945293237807944
495,0.9667339959181032
496,0.942575909832836
497,0.9992845804988661
498,0.9920059284730409
499,0.9975336773136501
500,0.9638383286157735
501,0.9862953283280395
502,0.93448086766175
503,0.9136992489324536
504,0.9916586512336926
505,0.862806026717245
506,0.9880389605995159
507,0.9928430240069946
508,0.9798809278960449
509,0.9552227558844486
510,0.6935152644036461
511,0.9824671735534481
512,0.9841114596626895
513,0.9979173956762192
514,0.3119231136156367
515,0.9782529034988339
516,0.9648609039772365
517,0.9958207407996401
518,0.8849351753772329
519,0.963204911895516
520,0.9305934368170773
521,0.9972275734897974
522,0.9319872401138671
523,0.9998357786357787
524,0.7011472025311924
525,0.23620424130207762
526,0.8475746484546847
527,0.9929370709522085
528,0.9931619752268563
529,0.9400390960532639
530,0.9979485204725143
531,0.9442929816458459
532,0.9644366260246635
533,0.9954305555555556
534,0.980126054088772
535,0.9894865279378281
536,0.99425365369702
537,0.9982657087784854
538,0.9790556177135977
539,0.9869314394995741
540,0.6820907268735896
541,0.9936880041769115
542,0.9184416894471511
543,0.31088764423021353
544,1
545,0.9578307953275663
546,0.9811719274173076
547,0.7361771572380263
548,0.8253840096099873
549,0.6517177905238538
550,0.6145524300975157
551,0.9696113442508479
552,0.6724727592778803
553,0.9982723846123158
554,0.8943185620719355
555,0.9914031160939479
556,0.9777626587545116
557,0.9930686732554657
558,0.9133706425113783
559,0.9385481732774706
560,0.9169508332260684
561,0.9722879668814159
562,0.9970539219081748
563,0.9916193738663064
564,0.8192556765832382
565,0.9982941176470588
566,0.976925859731461
567,0.9829422953456701
568,0.8597501530906493
569,0.9906989877756649
570,0.9874919786096257
571,0.2440315895632712
572,0.9949499367674827
573,0.884947052186978
574,0.14440258207935186
575,0.9981892558448775
576,0.9983937272181276
577,0.9810710198862204
578,0.9940568028758892
579,0.5650487494409824
580,0.9837386169259908
581,0.9892673414620728
582,0.9452239575022445
583,0.9959488219593479
584,0.8119989885465683
585,0.9840717364075781
586,0.9516437405233715
587,0.9406097882365267
588,0.9889676782418791
589,0.9634692944431724
590,0.9145084585347567
591,0.9637208219050991
592,0.9982762975001321
593,0.9278652050206577
594,0.9191008665870947
595,0.9972347488390952
596,0.9968246139335334
597,0.9968380425788871
598,0.9675385402178239
599,0.8990617654682288
600,0.6694019721305332
601,0.9919881850175967
602,0.9596149432678918
603,0.9976509759309937
604,0.9976825846690007
605,0.9786799920303992
606,0.9809680716794519
607,0.9967980769230769
608,0.9967964249506766
609,0.908450499277736
610,0.8607561070244907
611,0.9571301248035314
612,0.9921446959226846
613,0.9797297989258944
614,0.7717061597252035
615,0.9374459544548794
616,0.11557613823215089
617,0.9165671304424597
618,0.993353716871364
619,0.980078366974195
620,0.9842014869630449
621,0.9876776329992037
622,0.9870925866396438
623,0.9780648930303647
624,0.6131143276377191
625,0.5299222459956672
626,0.9848276765371393
627,0.9956459001605554
628,0.9561052740255536
629,0.9806782325352288
630,0.9988252925412023
631,0.997291570243568
632,0.7096634450998097
633,0.9981843592002785
634,0.9911437659846736
635,0.9383039147763949
636,0.9649964291396456
637,0.9752328859690531
638,0.9857598290593156
639,0.9717153964787867
640,0.9932203090962285
641,0.9913964291334466
642,0.9871397633540047
643,0.9840657739803376
644,0.9018628851608591
645,0.988340647340852
646,0.8868892552261625
647,0.9555002440462662
648,0.8900035264511893
649,0.9946915391058284
650,0.8482156629593164
651,0.9811376238772149
652,1
653,0.09610954858818366
654,0.9901730625399788
655,0.8521034617178824
656,0.9969321341882306
657,0.9205887297119932
658,0.9947683538215266
659,0.986614093786891
660,0.8852060891800769
661,0.9803744087027245
662,0.9886659645608147
663,0.9965696108312666
664,0.9941603604924468
665,0.9035032462793781
666,0.68206648970391
667,0.9471194832266658
668,0.9130479339945347
669,0.5086575095744952
670,0.8809114480045671
671,0.9886111566094095
672,0.9442973493308938
673,0.8144361848466687
674,0.982497867756635
675,0.9903225825287175
676,0.9891927681487507
677,0.970420435446906
678,0.9898207074232802
679,0.9981844781953257
680,0.9643632654921248
681,0.13205538399161681
682,0.7135176399972345
683,0.9806586963448027
684,0.9872150105993891
685,0.8684162833587179
686,0.9905277543806956
687,0.9914955617860637
688,0.995129278017432
689,0.9985580227349048
690,0.9979132525119633
691,0.9997456048205335
692,0.9987885714285715
693,0.9408018605969619
694,0.9891455033977653
695,0.9908103828867562
696,0.9454226793583224
697,0.9852352391450905
698,0.9898626741136368
699,0.9696269415870258
700,0.9856438925923221
701,0.9597682490271011
702,0.9562163037129141
703,0.9861832790697689
704,0.9704479823930096
705,0.8689587885600599
706,0.9142558231629377
707,0.8581577182299032
708,0.9913406468341054
709,0.8326952830247428
710,0.9772831044220767
711,0.7788905108118058
712,0.8617654022190402
713,0.993699817690104
714,0.997190512371122
715,0.9577487024960153
716,0.4172359131607067
717,0.9387176520333647
718,0.9619833326272265
719,0.9781356679435208
720,0.962491123863217
721,0.9647554740218852
722,0.9753753750515681
723,0.9725647779862232
724,0.976399720640168
725,0.9988560626102294
726,0.9452024299186154
727,0.9984131817113691
728,0.9966700128025202
729,0.40442239195559077
730,0.9325444586056659
731,0.9564485968882832
732,0.9983359553660205
733,1
734,0.9987136941675341
735,0.9983837231211296
736,0.7537844676966561
737,0.987671936533799
738,0.949535253608492
739,0.9682953339787788
740,0.9981822806079707
741,0.9821602590022235
742,0.9861057114701585
743,0.9501642237200935
744,0.9991918170185909
745,0.9888816801620296
746,0.9826155466543184
747,0.99952868114987925
748,0.9985580227349048
749,0.9763432877808823
750,0.9987699331833513
751,0.9874416258499656
752,0.9440115437679643
753,0.9828719520354418
754,0.968873348217276
755,0.9980825506569575
756,0.2871362557504294
757,0.9966704959060514
758,0.9927749635890031
759,0.9737773117705176
760,0.996513725490196
761,0.9943145504821974
762,0.9468660225711695
763,0.8975110334101088
764,0.888577554869734
765,0.9985119271340475
766,0.9720008354952892
767,0.9961341280114736
768,0.994949161949162
769,0.9216485162516658
770,0.9934201839690001
771,0.9952400115896114
772,0.987671936533799
773,0.9857988295198843
774,0.9958433410140503
775,0.9655970875353048
776,0.8809514553805077
777,0.777961300466482
778,0.9880840098401118
779,0.9970486416288814
780,0.4374399232413064
781,0.477105953599332
782,0.9825523156581979
783,0.9999277108433735
784,0.9706952090515605
785,0.8766088433790996
786,0.8130612902886847
787,0.9832332867506249
788,0.973117336243456
789,0.9872029414739791
790,0.8347940271004713
791,0.9639948006579709
792,0.9961205530246381
793,0.6742125694078148
794,0.8585963784121584
795,0.9944467525454005
796,0.964759256461567
797,0.9959257870751879
798,0.9118372558440406
799,0.9754240411167702
800,0.996940317024515
801,0.9751535806819996
802,0.9966805632648083
803,0.8621670733368804
804,0.998548611111111
805,0.9984589544228543
806,0.9996143483709274
807,0.6562457188284369
808,0.9236435663332221
809,0.9931771505768243
810,0.9911437659846736
811,0.9937773438168487
812,0.7717623458518269
813,0.9981090026237325
814,1
815,0.1063243930972156
816,0.9974747641392436
817,1
818,0.981728765476069
819,0.9646424010291217
820,0.47066226465027855
821,0.9830854013341774
822,0.9984079480902041
823,0.9972628511043612
824,0.9966891410885885
825,0.992725107526482
826,0.9340316173685568
827,0.9944252661155417
828,0.9940448296541947
829,0.9985250736719917
830,0.9990444079632503
831,0.5832897883456047
832,0.9944312298355127
833,0.9971674478312916
834,0.9945168531168532
835,0.9985
836,0.5571904254845244
837,0.9606144522987237
838,0.9962223757736581
839,0.9200497654232804
840,0.9905160483307542
841,0.6528729993496204
842,0.9992110746299171
843,0.9984938804145332
844,0.9996937778029047
845,0.9916050097320319
846,0.9088312914331376
847,0.9970013311790732
848,0.9950630016810249
849,0.9780832583695067
850,0.05068608629672934
851,0.9991111111111111
852,0.9630778446600726
853,0.9914938470923975
854,0.0353827399976184
855,0.9800193504859228
856,0.9982193709494745
857,0.7976756868688845
858,0.9863449741847247
859,0.9852102356134561
860,0.998695874281113
861,0.9816225020459481
862,0.9570614253605572
863,0.9553883651969709
864,0.9260176186427872
865,0.07875062786531507
866,0.9598781994149642
867,0.9830013475841919
868,0.9579512517281755
869,0.9285214717755055
870,0.9810305750292028
871,0.9800193504859228
872,0.9841319938750421
873,0.987749124894713
874,0.914946174577328
875,0.9999503628447024
876,0.8987594581196383
877,0.9937265873015871
878,0.9596455966249023
879,0.9864638326602411
880,0.9770956017663625
881,0.5370945021065674
882,0.9963863149535598
883,0.9965412322963274
884,0.9299648156773029
885,0.9435442916971246
886,1
887,0.8129228370885762
888,0.9591304881895483
889,0.988440329455835
890,0.990743621633168
891,0.9238482532677924
892,0.9159205426398144
893,0.3164223990390051
894,0.9955832218237821
895,0.9958582528566791
896,0.8010968258820168
897,0.9057475270169759
898,0.9173852559943123
899,0.5390187559786768
900,0.9848276765371393
901,0.9874148787636309
902,0.96175440082078
903,0.9598083480874208
904,0.9900761292895053
905,0.9995966029723992
906,0.9643242134012115
907,0.9982485034978876
908,0.9916984595556245
909,0.9344285257124284
910,0.8272646439924879
911,0.7161490787701804
912,0.9979028117002275
913,0.9919084235792949
914,0.9991994035651403
915,0.9413009882503235
916,0.9470828805293012
917,0.9878916576078298
918,0.9837128806231679
919,0.9985571912005153
920,0.9967751273557295
921,0.9380457150737348
922,0.9763167775855751
923,0.9468926257223547
924,0.9331188526490168
925,0.8880051398702259
926,0.9867758816755328
927,0.9836333707793657
928,0.890285803471195
929,0.9915731415729215
930,0.9985590687068008
931,0.9983101751595658
932,0.9981782008553796
933,0.9256278707207126
934,0.9983512148795827
935,0.9877438867151475
936,0.8727375779644512
937,0.9955194318249688
938,0.996966374236655
939,0.9971504279876343
940,0.9034513292245072
941,0.9921143727282958
942,0.9996937778029047
943,0.2944896753831288
944,0.9900761292895053
945,0.9767629046393155
946,0.9880516392983831
947,0.9960772154316271
948,0.9355452799408418
949,0.9704966257890828
950,0.8409221390819198
951,0.9514899729248592
952,0.8272277351311382
953,0.9624253769062114
954,0.9932005324201858
955,0.8161921138575733
956,0.03826255047481149
957,0.9928744251442578
958,0.9322952341945969
959,0.2151948637229756
960,0.9918979153234473
961,0.8270126154697982
962,0.9952373271920195
963,0.9875263595957139
964,0.9524787082258913
965,0.9953247649915703
966,0.8448293731095493
967,0.9931406236175745
968,0.4216968372371873
969,0.9419273043902953
970,0.924728566352504
971,0.9871635889927391
972,0.9961074595250469
973,0.9984491978609626
974,0.9952676759345205
975,0.9122126592605592
976,0.965956734846587
977,0.9891474060164899
978,0.9493954000760886
979,0.8993781281636344
980,0.41699240646884406
981,0.9936078200488966
982,0.9845233183990854
983,0.9977698190290792
984,0.029649216361013635
985,0.991851505395209
986,0.9773552512203596
987,0.9954271451634118
988,0.9032464440889855
989,0.9275754565069116
990,0.8621351743435051
991,0.40337602383002535
992,0.9333010709644116
993,0.9987699331833513
994,0.9982393729458041
995,0.9937613953165162
996,0.98920734248669
997,0.8588657252585528
998,0.9655769320002673
999,0.9957249190283399
1000,0.9790377359358196
1001,0.9875889324940084
1002,0.9484033691754282
1003,0.931439823508211
1004,0.9811719274173076
1005,0.7328569617005585
1006,0.9918618335288517
1007,0.9955923817627106
1008,0.9986417538653143
1009,0.9970389041748846
1010,0.991362241723379
1011,0.9965452091109158
1012,0.9360313397190217
1013,0.9852109757004717
1014,0.9664043954886707
1015,0.99805
1016,0.9810409743267455
1017,0.19419422779487308
1018,0.9385380179753212
1019,0.8577436762973153
1020,0.9983164177956259
1021,0.9974883699939507
1022,0.8457285455062298
1023,0.9730642800109187
1024,0.9617611883438053
1025,0.6558359325337908
1026,0.67537544089293
1027,0.9962174848863272
1028,0.8965156270667461
1029,0.9947577947711449
1030,0.992912198799225
1031,0.9500488173489756
1032,1
1033,0.998377235258334
1034,0.9871596797054397
1035,0.9985215495261579
1036,0.9957385417278561
1037,0.9588954076417765
1038,0.9430876245495056
1039,0.9756985848253874
1040,0.9671910169718156
1041,0.9560752299875422
1042,0.945077440405455
1043,0.8200244674869279
1044,0.8167993246203061
1045,0.7359026786950418
1046,0.9824415460470546
1047,0.9982735204797568
1048,0.9764699421742731
1049,0.8474896960454035
1050,0.9300678684458867
1051,0.9926166390325134
1052,0.9970603125403591
1053,0.9893975412952499
1054,0.7688180764719916
1055,0.9976118922757361
1056,0.9819485293760941
1057,0.976275421033212
1058,0.99925
1059,0.9986666666666667
1060,0.978018540930935
1061,0.941393092598933
1062,0.9715125735376585
1063,0.9659244168956859
1064,0.9746926430702336
1065,1
1066,0.9919598779330588
1067,0.9964021959372706
1068,0.8779198674829808
1069,0.9950947059476472
1070,0.98752608496975125
1071,0.7893511357968612
1072,0.9970613956255581
1073,0.8712841394923384
1074,0.9751185651079095
1075,0.9983948542985122
1076,0.9928744251442578
1077,0.9579924096007206
1078,0.9728498242944985
1079,0.9938422450965947
1080,0.488762301602206
1081,0.9984721538177305
1082,0.9967834414803605
1083,0.9957244573437919
1084,0.9921149068693412
1085,0.9075226271009286
1086,0.9980593257026451
1087,0.8906350989837528
1088,0.941425255337712
1089,0.9851318922061828
1090,0.997874829755258
1091,0.9571856862792844
1092,0.9132572010869991
1093,0.9777574179088885
1094,0.9537730901462096
1095,0.9957825327997659
1096,0.9845346500831226
1097,0.9955592860962571
1098,0.9995384615384616
1099,0.9870305464967187
1100,0.9853072032267947
1101,0.9878028670545416
1102,0.9520317374963382
1103,0.998367803010039
1104,0.2365772112903342
1105,0.9998333333333334
1106,0.9981627894436603
1107,0.9916070083827487
1108,0.9225400476662121
1109,0.9883273764273386
1110,0.9935719552492938
1111,0.9911437659846736
1112,0.883030742785544
1113,0.9930442517598155
1114,0.8192494520004776
1115,0.9273519652535878
1116,0.9948576596274346
1117,0.9915638953768504
1118,0.5633308321912835
1119,0.6720465267952405
1120,0.9884122447055032
1121,0.9609967653361364
1122,0.3298336836705121
1123,0.9268467344914796
1124,0.7669098791854015
1125,0.9967622294372296
1126,0.9760544333464822
1127,0.9864383768192592
1128,0.9914338385666454
1129,0.9977321939147035
1130,0.9969000216858246
1131,0.725019141763837
1132,0.9510731464591713
1133,0.999942857142857
1134,0.9970174416207497
1135,0.5541385665699926
1136,0.8971519347948437
1137,0.9882706820818805
1138,0.9999503628447024
1139,0.9893478875360613
1140,0.9503370128598144
1141,0.975870361183227
1142,0.9647447790270165
1143,0.9868469530272951
1144,0.9357150683988933
1145,0.9764756210280864
1146,0.9977271868723014
1147,0.9909827767949284
1148,0.9732775801861125
1149,0.9876304652984158
1150,0.9989365079365079
1151,0.99958543751617
1152,0.9932998916667246
1153,0.9985350632716024
1154,0.08330224113679444
1155,0.998367803010039
1156,0.9965986391082564
1157,0.8892020347429982
1158,0.9001951028637923
1159,0.9801589523828178
1160,0.9371074671314421
1161,0.9893732082714704
1162,0.9832353848092108
1163,0.9298025767182156
1164,1
1165,0.992151195014868
1166,0.8017036866057495
1167,0.9919929144408245
1168,0.9968824600280256
1169,0.9077321098898824
1170,0.5331011627114565
1171,0.9982042500240448
1172,0.9108129266359406
1173,0.9743463334725222
1174,0.8106617246904668
1175,0.9768860406269628
1176,0.9833500099539153
1177,0.9867725813398027
1178,0.9831072037628648
1179,0.9780250807284445
1180,0.1807583411241117
1181,0.8141603180397227
1182,0.7274464321965449
1183,0.9748129597693829
1184,0.9920130078366649
1185,0.9999503628447024
1186,0.9259470465187415
1187,0.9958138650805586
1188,0.04321067595404343
1189,0.9763167775855751
1190,0.9925669853494188
1191,0.9970921404318301
1192,0.9976863717607206
1193,1
1194,0.972967756764494
1195,0.9997046238785369
1196,0.8304290916608774
1197,0.9958138650805586
1198,0.9895307209525921
1199,0.9750092611676415
1200,0.9975033461358535
1201,0.9898285141561858
1202,0.9989238095238097
1203,0.9988318253968254
1204,0.9175511892443133
1205,0.9955715463442734
1206,0.9962348770148178
1207,0.8753191370797446
1208,0.9948767918500953
1209,0.8445190215764958
1210,0.7781095524746423
1211,0.987913382939123
1212,0.9881286187576782
1213,0.7558915886138213
1214,0.9360068582559946
1215,0.9981685425548147
1216,0.922967726214125
1217,0.9030510191419561
1218,0.9959976427543917
1219,0.947002139769281
1220,0.9067881512967509
1221,0.9822050637906353
1222,0.9693969899400773
1223,0.9880308241024919
1224,0.9184478898806864
1225,0.9980089569414827
1226,0.9996311688311688
1227,0.9581123780729541
1228,0.9809936325696279
1229,0.9629253145369067
1230,0.9958824399492322
1231,0.978716730370937
1232,0.9851036206540974
1233,0.9886592292270533
1234,0.9983648042372912
1235,0.9560868610512484
1236,0.9863113487763702
1237,0.9542788985347045
1238,0.949791519828712
1239,0.9930258516757456
1240,0.959777142229406
1241,0.9915653846365928
1242,0.8797706794494354
1243,0.9797224424914334
1244,0.998472955765263
1245,0.9919814078015509
1246,0.8680693463808866
1247,0.9826151704666258
1248,0.9909747232369761
1249,0.9775511167924991
1250,0.9999503628447024
1251,0.7234040074077422
1252,0.6547462685921444
1253,0.9987394215220429
1254,0.9938783903460374
1255,0.9949501020482775
1256,1
1257,0.687876629955179
1258,0.9897570894342066
1259,0.9855504216735356
1260,0.9904262998172764
1261,0.996862705137916
1262,0.9686350410426424
1263,0.9931962919023599
1264,0.9982150979463045
1265,0.9811024054015204
1266,0.990787298812299
1267,0.981054931392836
1268,0.982913443814885
1269,0.9279899966149927
1270,0.9984842534766681
